<<<<<<< HEAD
question_id,agent,question,topic,answer_pred,answer_gold,hit,agee,coverage,info_rate,efficiency,usr,traj_length,n_unique,n_nodes_graph,n_edges_graph,n_communities,shrinkage_lambda,skip_reason
35,random_walk,what were the release years of the movies acted by [Yancy Butler],Yancy Butler,Ninja Scroll,1994,0,0.4927650501252623,0.48092606206165733,0.2847884003107255,0.9047619047619049,0.7,10,7,1187,1249,6,0.15999999999999998,
35,greedy,what were the release years of the movies acted by [Yancy Butler],Yancy Butler,Wesley Snipes,1994,0,0.629914696951833,0.8327301642946853,0.303856225729369,0.8890559732664995,0.8,10,8,1187,1249,6,0.8961038961038961,
35,bfs,what were the release years of the movies acted by [Yancy Butler],Yancy Butler,Chaos,1994,0,0.6761049776061696,0.7343101403915709,0.4527883289334727,0.9523809523809523,1.0,10,10,1187,1249,6,0.36781609195402293,
36,random_walk,which films share the same actor of [Man in the Saddle],Man in the Saddle,Alexander Mackendrick,"Rage at Dawn|The Last of the Mohicans|High, Wide, and Handsome",0,0.6299189256171939,0.5837384186543358,0.5138529945635718,0.9000000000000001,0.7,10,7,3431,7815,24,0.24615384615384617,
36,greedy,which films share the same actor of [Man in the Saddle],Man in the Saddle,Django Unchained,"Rage at Dawn|The Last of the Mohicans|High, Wide, and Handsome",0,0.8009781854121438,0.9415146662398644,0.5809319704717955,0.9222222222222223,1.0,10,10,3431,7815,24,0.788732394366197,
36,bfs,which films share the same actor of [Man in the Saddle],Man in the Saddle,The African Queen,"Rage at Dawn|The Last of the Mohicans|High, Wide, and Handsome",0,0.7218961453924186,0.6347342038642572,0.7218958452482684,0.873015873015873,1.0,10,10,3431,7815,24,0.24581005586592175,
37,random_walk,who wrote the movies directed by [Aleksey Popogrebskiy],Aleksey Popogrebskiy,Air Force One,Boris Khlebnikov,0,0.23080434810505074,0.0001192870045329061,0.32764178112538767,0.9222222222222222,0.7,10,7,4514,4787,13,0.0,
37,greedy,who wrote the movies directed by [Aleksey Popogrebskiy],Aleksey Popogrebskiy,Russian,Boris Khlebnikov,0,0.5313030376579468,0.5572176776978446,0.2845916453046529,0.9494736842105264,0.8,10,8,4514,4787,13,0.1936897458369851,
37,bfs,who wrote the movies directed by [Aleksey Popogrebskiy],Aleksey Popogrebskiy,Anthony Zimmer,Boris Khlebnikov,0,0.5003602386981688,0.33641886813783156,0.463115760618314,0.9,1.0,10,10,4514,4787,13,0.06479038405159772,
38,random_walk,what were the release dates of [Beverly Adams] acted films,Beverly Adams,Hollywood Canteen,1967,0,0.6400803776759684,0.748212526285904,0.38007332930726323,0.9084210526315788,0.8,10,8,2226,2423,5,0.5102040816326531,
38,greedy,what were the release dates of [Beverly Adams] acted films,Beverly Adams,bd-r,1967,0,0.6553954771093945,0.8007187780772687,0.3636557995398447,0.9259816207184628,0.8,10,8,2226,2423,5,1.0,
38,bfs,what were the release dates of [Beverly Adams] acted films,Beverly Adams,bd-r,1967,0,0.6698505542254144,0.5792064059431938,0.7034045715996784,0.7777777777777777,1.0,10,10,2226,2423,5,0.16666666666666674,
39,llm_react,the director of [The More the Merrier] also directed which movies,The More the Merrier,Giant,Penny Serenade|Giant|The Talk of the Town,1,0.39558105035908253,4.778264629851739e-06,0.9378668664918196,1.0,1.0,3,3,14601,35830,43,0.0,
39,random_walk,the director of [The More the Merrier] also directed which movies,The More the Merrier,David Loughery,Penny Serenade|Giant|The Talk of the Town,0,0.5727549403287656,0.41730942715999253,0.5553189351467196,0.9031746031746031,0.7,10,7,14601,35830,43,0.1676413255360624,
39,greedy,the director of [The More the Merrier] also directed which movies,The More the Merrier,The Hound of the Baskervilles,Penny Serenade|Giant|The Talk of the Town,0,0.7722196397567845,0.9593050674081687,0.47398440603302455,0.968421052631579,1.0,10,10,14601,35830,43,0.8185037627268701,
39,bfs,the director of [The More the Merrier] also directed which movies,The More the Merrier,Jean Arthur,Penny Serenade|Giant|The Talk of the Town,0,0.3970009537692336,0.13510386391090742,0.47138867834422216,0.9428571428571428,1.0,10,10,14601,35830,43,0.025102159953298293,
40,random_walk,the films written by [Ray Bradbury] were released in which years,Ray Bradbury,The Keys of the Kingdom,1993|1969|1998,0,0.50036135723055,0.4114569403137779,0.41896486580356684,0.8045112781954886,0.8,10,8,7592,10393,22,0.13784461152882208,
40,greedy,the films written by [Ray Bradbury] were released in which years,Ray Bradbury,Drama,1993|1969|1998,0,0.7738772483201946,0.7268647045351806,0.7555132433639267,0.8795180722891567,1.0,10,10,7592,10393,22,0.3055555555555556,
40,bfs,the films written by [Ray Bradbury] were released in which years,Ray Bradbury,Something Wicked This Way Comes,1993|1969|1998,0,0.5574982372615227,0.3017753407842935,0.7793195411016802,0.76,1.0,10,10,7592,10393,22,0.06147271531886909,
41,random_walk,which person wrote the movies directed by [Zach Cregger],Zach Cregger,Imagine That,Trevor Moore,0,0.21618623816185403,0.0002670328831921873,0.2746819269817008,0.9333333333333333,0.7,10,7,4369,4719,6,0.0,
41,greedy,which person wrote the movies directed by [Zach Cregger],Zach Cregger,Red Sands,Trevor Moore,0,0.5680971464864253,0.6489728447198471,0.28804108410688756,0.949795918367347,0.9,10,9,4369,4719,6,0.26744186046511614,
41,bfs,which person wrote the movies directed by [Zach Cregger],Zach Cregger,Villa Amalia,Trevor Moore,0,0.404895173224263,0.21210942121880966,0.3577417432218114,0.942857142857143,1.0,10,10,4369,4719,6,0.030612244897959166,
42,random_walk,the scriptwriter of [Destry Rides Again] also wrote which films,Destry Rides Again,1997,Branded|The Desperadoes,0,0.8197611789979782,0.9132342049482627,0.6558524808877981,0.9193508728792721,0.9,10,9,4680,11048,30,0.670731707317073,
42,greedy,the scriptwriter of [Destry Rides Again] also wrote which films,Destry Rides Again,The Three Musketeers,Branded|The Desperadoes,0,0.8522319682903781,0.9667378917378916,0.6571606434489489,0.9693877551020409,1.0,10,10,4680,11048,30,1.0,
42,bfs,the scriptwriter of [Destry Rides Again] also wrote which films,Destry Rides Again,Marlene Dietrich,Branded|The Desperadoes,0,0.6668538141859054,0.5616591122279394,0.6947123100868515,0.8108108108108109,1.0,10,10,4680,11048,30,0.1818181818181818,
43,random_walk,what genres do the films written by [Mark Whiting] fall under,Mark Whiting,Rubber Johnny,Short,0,0.21308151244254028,0.007042253521126761,0.264738430583501,0.9333333333333333,0.7,10,7,497,500,2,0.0,
43,greedy,what genres do the films written by [Mark Whiting] fall under,Mark Whiting,The Station Agent,Short,0,0.492321490177674,0.5025802834402379,0.26533456614359785,0.9047619047619048,0.7,10,7,497,500,2,0.7407407407407405,
43,bfs,what genres do the films written by [Mark Whiting] fall under,Mark Whiting,The Wave,Short,0,0.4344540909410997,0.28184258377283644,0.33980186602644585,0.9428571428571428,1.0,10,10,497,500,2,0.06249999999999996,
44,random_walk,when did the movies written by [Naomi Wolf] release,Naomi Wolf,The End of America,2008,0,0.2078093985602119,0.0006437768240343346,0.22457081545064378,1.0,0.3,10,3,932,960,5,0.0,
44,greedy,when did the movies written by [Naomi Wolf] release,Naomi Wolf,Red Canyon,2008,0,0.4944053775847484,0.4973611550210012,0.27411769867734576,0.9047619047619047,0.7,10,7,932,960,5,0.1736111111111111,
44,bfs,when did the movies written by [Naomi Wolf] release,Naomi Wolf,Race,2008,0,0.612856247009206,0.7147506241038243,0.3340696733389502,0.94,1.0,10,10,932,960,5,0.38271604938271603,
45,llm_react,who appeared in the same movie with [Sofía Vergara],Sofía Vergara,Sofía Vergara,Neil Patrick Harris|Hank Azaria|Eduardo Verástegui,0,0.31479998557831124,7.089181908407773e-05,0.5998298596341982,1.0,1.0,3,3,4702,5106,9,0.0,
45,random_walk,who appeared in the same movie with [Sofía Vergara],Sofía Vergara,Carandiru,Neil Patrick Harris|Hank Azaria|Eduardo Verástegui,0,0.4975819557803684,0.5843544359461884,0.2795393771663189,0.7366609294320138,0.6,10,6,4702,5106,9,0.2571428571428572,
45,greedy,who appeared in the same movie with [Sofía Vergara],Sofía Vergara,2003,Neil Patrick Harris|Hank Azaria|Eduardo Verástegui,0,0.6337863345418716,0.8432538183530008,0.3109844468564049,0.8731829573934837,0.8,10,8,4702,5106,9,0.6034985422740524,
45,bfs,who appeared in the same movie with [Sofía Vergara],Sofía Vergara,2011,Neil Patrick Harris|Hank Azaria|Eduardo Verástegui,0,0.5884933183851893,0.6719342869122875,0.3809288775632665,0.7972972972972974,1.0,10,10,4702,5106,9,0.23076923076923078,
46,random_walk,the movies written by [Sapphire] were directed by who,Sapphire,2010,Lee Daniels,0,0.6744807023789451,0.8453038990714877,0.45466674465609297,0.7569324918722509,0.6,10,6,19515,49755,38,0.5744186046511631,
46,greedy,the movies written by [Sapphire] were directed by who,Sapphire,Gone with the Wind,Lee Daniels,0,0.8142678859602535,0.9273297715060718,0.6202828601663313,0.9333333333333333,1.0,10,10,19515,49755,38,0.6981627296587927,
46,bfs,the movies written by [Sapphire] were directed by who,Sapphire,English,Lee Daniels,0,0.6685209632050475,0.542542576299212,0.7064049432820706,0.8378378378378378,1.0,10,10,19515,49755,38,0.17840375586854465,
47,random_walk,the films written by [Jim Harrison] starred which actors,Jim Harrison,The Last Detail,Amy Locane|Amy Irving|Anthony Quinn,0,0.3984157455348762,0.21257107791204063,0.3378863391390504,0.9473684210526316,0.8,10,8,7163,9365,16,0.043478260869565216,
47,greedy,the films written by [Jim Harrison] starred which actors,Jim Harrison,Action,Amy Locane|Amy Irving|Anthony Quinn,0,0.7615031811693452,0.9371177149534083,0.46266314440338974,0.9789473684210526,1.0,10,10,7163,9365,16,0.9572649572649572,
47,bfs,the films written by [Jim Harrison] starred which actors,Jim Harrison,Dennis Hopper,Amy Locane|Amy Irving|Anthony Quinn,1,0.7563377517120999,0.6176914454077226,0.841144771121348,0.8783783783783783,1.0,10,10,7163,9365,16,0.19753086419753088,
48,random_walk,who acted together with [Elina Löwensohn],Elina Löwensohn,Where the Heart Is,Marc Barbé|Isabelle Huppert|Peter Fonda,0,0.6413628198819619,0.7604503291980947,0.4049010293607389,0.841436925647452,0.8,10,8,6261,7027,16,0.39285714285714285,
48,greedy,who acted together with [Elina Löwensohn],Elina Löwensohn,Hal Hartley,Marc Barbé|Isabelle Huppert|Peter Fonda,0,0.6699305661011992,0.8382503488781001,0.38161274825956903,0.891566265060241,1.0,10,10,6261,7027,16,0.4757433489827856,
48,bfs,who acted together with [Elina Löwensohn],Elina Löwensohn,1994,Marc Barbé|Isabelle Huppert|Peter Fonda,0,0.7418547506466205,0.7544907035738778,0.6829813937165311,0.8072289156626505,1.0,10,10,6261,7027,16,0.3274853801169591,
49,random_walk,the movies written by [Rudolph Lothar] were directed by who,Rudolph Lothar,Drones,Walter Lang,0,0.5522129070417808,0.5305116974123848,0.38398973305356054,0.8827067669172932,0.8,10,8,4279,4548,8,0.19047619047619047,
49,greedy,the movies written by [Rudolph Lothar] were directed by who,Rudolph Lothar,Comedy,Walter Lang,0,0.6219629374531908,0.8382467659233487,0.29837309586563815,0.8555555555555556,0.7,10,7,4279,4548,8,0.6384976525821598,
49,bfs,the movies written by [Rudolph Lothar] were directed by who,Rudolph Lothar,Danny Kaye,Walter Lang,0,0.4820270581974179,0.37391931784151616,0.37792678994573115,0.88,1.0,10,10,4279,4548,8,0.07061266874350983,
50,random_walk,who is listed as director of [Emory Cohen] acted films,Emory Cohen,Intermission,Gita Pullapilly|Aron Gaudet|John Crowley,0,0.2549123066028337,9.66423680141374e-05,0.42330856133043016,0.9,0.7,10,7,4527,4857,16,0.0,
50,greedy,who is listed as director of [Emory Cohen] acted films,Emory Cohen,The Book Thief,Gita Pullapilly|Aron Gaudet|John Crowley,0,0.5741080969435066,0.553477372633281,0.4305385707813992,0.849795918367347,0.9,10,9,4527,4857,16,0.19206680584551145,
50,bfs,who is listed as director of [Emory Cohen] acted films,Emory Cohen,Colm Tóibín,Gita Pullapilly|Aron Gaudet|John Crowley,0,0.47502862498994974,0.32200789081072284,0.42331552873415956,0.88,1.0,10,10,4527,4857,16,0.06322640632264061,
51,llm_react,the screenwriter of [Romeo and Juliet] also wrote which films,Romeo and Juliet,Thomas B. Costain,Jane Eyre|King Lear|Tea with Mussolini,1,0.37783582716139086,3.499484992458613e-06,0.8605664227525627,1.0,1.0,3,3,20909,55866,41,0.0,
51,random_walk,the screenwriter of [Romeo and Juliet] also wrote which films,Romeo and Juliet,1941,Jane Eyre|King Lear|Tea with Mussolini,0,0.4583635145489159,0.15383699838960796,0.7474954154951648,0.7571428571428571,0.9,10,9,20909,55866,41,0.031733746130030965,
51,greedy,the screenwriter of [Romeo and Juliet] also wrote which films,Romeo and Juliet,Hamlet,Jane Eyre|King Lear|Tea with Mussolini,1,0.7881816571061624,0.8848339313174535,0.6144888319258694,0.9,1.0,10,10,20909,55866,41,0.5855102751654476,
51,bfs,the screenwriter of [Romeo and Juliet] also wrote which films,Romeo and Juliet,Franco Zeffirelli,Jane Eyre|King Lear|Tea with Mussolini,1,0.7009638123242116,0.6320018932787502,0.6712120032095051,0.8648648648648649,1.0,10,10,20909,55866,41,0.25559222588925545,
52,random_walk,when were the films directed by [Dagur Kári] released,Dagur Kári,Leaves of Grass,2003|2009|2011,0,0.6040962924830511,0.8097923855104376,0.3034123789664258,0.8063492063492064,0.7,10,7,8491,10989,15,0.48295454545454547,
52,greedy,when were the films directed by [Dagur Kári] released,Dagur Kári,2009,2003|2009|2011,1,0.6822709309105816,0.8709032052410356,0.37756305146536745,0.9036144578313252,1.0,10,10,8491,10989,15,0.5652173913043477,
52,bfs,when were the films directed by [Dagur Kári] released,Dagur Kári,2003,2003|2009|2011,1,0.8032511180945708,0.7599391880740032,0.8252756552144849,0.8433734939759037,1.0,10,10,8491,10989,15,0.3333333333333333,
53,llm_react,the movies starred by [Jeff Grace] were released in which years,Jeff Grace,6,2009,0,0.3934210775941351,6.527628186298506e-05,0.9283755997258396,1.0,1.0,2,2,4377,4731,7,0.0,
53,random_walk,the movies starred by [Jeff Grace] were released in which years,Jeff Grace,Pillow Talk,2009,0,0.5230089962085017,0.5088045654609996,0.37257098272046063,0.8045112781954888,0.8,10,8,4377,4731,7,0.17241379310344823,
53,greedy,the movies starred by [Jeff Grace] were released in which years,Jeff Grace,Red Sands,2009,0,0.6303586644014572,0.828499861161762,0.298809600250162,0.9104308390022674,0.9,10,9,4377,4731,7,0.6343750000000001,
53,bfs,the movies starred by [Jeff Grace] were released in which years,Jeff Grace,That Touch of Mink,2009,0,0.5593550251113532,0.6141999442394876,0.29304528137220603,0.96,1.0,10,10,4377,4731,7,0.2094017094017094,
54,random_walk,who is listed as director of [Libby Woodbridge] starred movies,Libby Woodbridge,Seven Psychopaths,Andrew Neel,0,0.5157296002335076,0.6473695472075428,0.32289309084980394,0.6236144578313252,0.6,10,6,522,536,6,0.29999999999999993,
54,greedy,who is listed as director of [Libby Woodbridge] starred movies,Libby Woodbridge,Red Tails,Andrew Neel,0,0.4880630407965916,0.4821781856956187,0.2735632183908046,0.9047619047619049,0.7,10,7,522,536,6,0.15999999999999998,
54,bfs,who is listed as director of [Libby Woodbridge] starred movies,Libby Woodbridge,The Man Who Laughs,Andrew Neel,0,0.5290779688808985,0.5236289747329035,0.32289309084980394,0.9142857142857144,1.0,10,10,522,536,6,0.16666666666666663,
55,random_walk,the actor [Steve Lawrence] acted together with who,Steve Lawrence,Tifosi,Charles Grodin|Judith Ivey|Steve Martin,0,0.5234080327090208,0.49590612090508734,0.38635335332741577,0.8045112781954886,0.8,10,8,4080,4443,8,0.16483516483516483,
55,greedy,the actor [Steve Lawrence] acted together with who,Steve Lawrence,1984,Charles Grodin|Judith Ivey|Steve Martin,0,0.5542922898469997,0.6026076624371745,0.2959189088519377,0.9494736842105262,0.8,10,8,4080,4443,8,0.22077922077922077,
55,bfs,the actor [Steve Lawrence] acted together with who,Steve Lawrence,Steve Martin,Charles Grodin|Judith Ivey|Steve Martin,1,0.44802888398058355,0.37393356606242173,0.2954027452373561,0.88,1.0,10,10,4080,4443,8,0.07061266874350983,
56,random_walk,who acted together with [Zelda Rubinstein],Zelda Rubinstein,Above the Law,Michael Lerner|Heather O'Rourke|Talia Paul,0,0.5000397459193457,0.5670248880322096,0.2790504955346259,0.7817555938037866,0.6,10,6,1753,1824,5,0.25,
56,greedy,who acted together with [Zelda Rubinstein],Zelda Rubinstein,Some Girls,Michael Lerner|Heather O'Rourke|Talia Paul,0,0.6033246922712663,0.7118155445913777,0.3297559258876732,0.908421052631579,0.8,10,8,1753,1824,5,0.4112554112554112,
56,bfs,who acted together with [Zelda Rubinstein],Zelda Rubinstein,Heather O'Rourke,Michael Lerner|Heather O'Rourke|Talia Paul,1,0.5838044685246315,0.5794488346586445,0.4169341764577726,0.873015873015873,1.0,10,10,1753,1824,5,0.16666666666666674,
57,llm_react,who acted together with [Donovan Scott],Donovan Scott,Donovan Scott,Mark Miller|Bridgette Andersen,0,0.3176197215379697,0.00012051096649795129,0.6109772100372245,1.0,1.0,3,3,4149,4319,6,0.0,
57,random_walk,who acted together with [Donovan Scott],Donovan Scott,We're the Millers,Mark Miller|Bridgette Andersen,0,0.6244629089789744,0.7003098391971805,0.4247020960929344,0.8273684210526315,0.8,10,8,4149,4319,6,0.3540372670807453,
57,greedy,who acted together with [Donovan Scott],Donovan Scott,Filth,Mark Miller|Bridgette Andersen,0,0.6179188435072626,0.8336546959106611,0.28404205730988935,0.8785296574770258,0.8,10,8,4149,4319,6,1.0,
57,bfs,who acted together with [Donovan Scott],Donovan Scott,Megaforce,Mark Miller|Bridgette Andersen,0,0.6553073956503475,0.644463069119673,0.5152201743386241,0.8999999999999999,1.0,10,10,4149,4319,6,0.2543859649122806,
